plate,well,control,gene_symbol,score_k_corr_perc_mean_HCT116,score_k_corr_perc_mean_RPE1,score_spots_number_mean_HCT116,score_spots_number_mean_RPE1,score_area_mean_HCT116,score_area_mean_RPE1,score_cell_n_HCT116,score_cell_n_RPE1,score_radial_dist_mean_mean_HCT116,score_radial_dist_mean_mean_RPE1,raw_repeat_1_area_mean_HCT116,raw_repeat_1_area_mean_RPE1,raw_repeat_1_cell_n_HCT116,raw_repeat_1_cell_n_RPE1,raw_repeat_1_k_corr_perc_mean_HCT116,raw_repeat_1_k_corr_perc_mean_RPE1,raw_repeat_1_radial_dist_mean_mean_HCT116,raw_repeat_1_radial_dist_mean_mean_RPE1,raw_repeat_1_spots_number_mean_HCT116,raw_repeat_1_spots_number_mean_RPE1,raw_repeat_2_area_mean_HCT116,raw_repeat_2_area_mean_RPE1,raw_repeat_2_cell_n_HCT116,raw_repeat_2_cell_n_RPE1,raw_repeat_2_k_corr_perc_mean_HCT116,raw_repeat_2_k_corr_perc_mean_RPE1,raw_repeat_2_radial_dist_mean_mean_HCT116,raw_repeat_2_radial_dist_mean_mean_RPE1,raw_repeat_2_spots_number_mean_HCT116,raw_repeat_2_spots_number_mean_RPE1,ratio_repeat_1_area_mean_HCT116,ratio_repeat_1_area_mean_RPE1,ratio_repeat_1_cell_n_HCT116,ratio_repeat_1_cell_n_RPE1,ratio_repeat_1_k_corr_perc_mean_HCT116,ratio_repeat_1_k_corr_perc_mean_RPE1,ratio_repeat_1_radial_dist_mean_mean_HCT116,ratio_repeat_1_radial_dist_mean_mean_RPE1,ratio_repeat_1_spots_number_mean_HCT116,ratio_repeat_1_spots_number_mean_RPE1,ratio_repeat_2_area_mean_HCT116,ratio_repeat_2_area_mean_RPE1,ratio_repeat_2_cell_n_HCT116,ratio_repeat_2_cell_n_RPE1,ratio_repeat_2_k_corr_perc_mean_HCT116,ratio_repeat_2_k_corr_perc_mean_RPE1,ratio_repeat_2_radial_dist_mean_mean_HCT116,ratio_repeat_2_radial_dist_mean_mean_RPE1,ratio_repeat_2_spots_number_mean_HCT116,ratio_repeat_2_spots_number_mean_RPE1,norm_repeat1_area_mean_HCT116,norm_repeat1_area_mean_RPE1,norm_repeat1_cell_n_HCT116,norm_repeat1_cell_n_RPE1,norm_repeat1_k_corr_perc_mean_HCT116,norm_repeat1_k_corr_perc_mean_RPE1,norm_repeat1_radial_dist_mean_mean_HCT116,norm_repeat1_radial_dist_mean_mean_RPE1,norm_repeat1_spots_number_mean_HCT116,norm_repeat1_spots_number_mean_RPE1,norm_repeat2_area_mean_HCT116,norm_repeat2_area_mean_RPE1,norm_repeat2_cell_n_HCT116,norm_repeat2_cell_n_RPE1,norm_repeat2_k_corr_perc_mean_HCT116,norm_repeat2_k_corr_perc_mean_RPE1,norm_repeat2_radial_dist_mean_mean_HCT116,norm_repeat2_radial_dist_mean_mean_RPE1,norm_repeat2_spots_number_mean_HCT116,norm_repeat2_spots_number_mean_RPE1,sd_cell_n_HCT116,sd_cell_n_RPE1,sd_k_area_mean_HCT116,sd_k_area_mean_RPE1,sd_k_corr_perc_mean_HCT116,sd_k_corr_perc_mean_RPE1,sd_radial_dist_mean_mean_HCT116,sd_radial_dist_mean_mean_RPE1,sd_spots_number_mean_HCT116,sd_spots_number_mean_RPE1
3,E07,sample,AEBP2,-0.59,-1.37,0.36,-4.12,2.03,3.15,-0.95,-3,0.09,3.25,126.746425107167,201.576292591074,550,161,55.2063636363636,49.444099378882,0.534629013704345,0.547928040085153,38.2981818181818,27.9813664596273,130.650987411627,193.18905340572,835,475,59.4964071856287,35.5989473684211,0.500779489305928,0.54145881132468,33.4946107784431,29.7221052631579,1.02,1.13,0.705,0.418,0.969,0.944,1.02,1.07,1.06,0.857,1.07,1.14,0.948,0.612,0.996,0.953,0.993,1.02,1.01,0.947,0.853,2.329,-1.711,-2.431,-1.057,-1.48,1.027,4.392,0.632,-6.013,3.208,3.976,-0.185,-3.576,-0.118,-1.265,-0.838,2.114,0.097,-2.229,1.0790449480906716,0.809637264458597,1.6652364696943196,1.1646048686142436,0.6639732675341681,0.1520279579551078,1.3187541469129112,1.6107892475429555,0.37830212793480295,2.675692060009896
1,O09,sample,CDK1,-0.64,0.26,-3.93,-9.1,6.59,5.26,-1.93,-4.06,6.47,6.1,148.809825522357,218.125837550043,375,113,56.82,50.1150442477876,0.554111355890845,0.5680567496827,29.6453333333333,23.9911504424779,146.04716694771,197.282807187812,258,309,57.7248062015504,41.7313915857605,0.551070052374316,0.555568204977568,26,26.0129449838188,1.21,1.21,0.45,0.327,0.962,0.942,1.08,1.11,0.901,0.746,1.28,1.17,0.741,0.374,0.978,1.13,1.1,1.04,0.835,0.824,9.016,4.634,-3.31,-2.554,-1.265,-1.72,7.807,7.51,-3.46,-8.065,4.17,5.877,-0.54,-5.571,-0.01,2.232,5.139,4.685,-4.396,-10.138,1.9586857838867369,2.133341158839814,3.4266394616300095,0.8789337290148782,0.8874190103891171,2.794485999249236,1.8865608922057089,1.9975766568519968,0.6618519471906085,1.4658323573997132
1,O08,sample,CNOT6,-0.64,1.16,3.06,1.23,1.19,-0.09,0.23,0.03,-0.17,-0.76,126.804649762203,177.502348152507,876,387,58.587899543379,56.109819121447,0.506319233414732,0.500122072546751,36.4052511415525,33.7803617571059,114.51780146831,168.468025745658,353,908,57.4631728045326,38.4498898678414,0.503591044985637,0.536474268338558,32.3597733711048,32.5958149779736,1.03,0.982,1.05,1.12,0.992,1.06,0.99,0.981,1.11,1.05,1,0.996,1.01,1.1,0.974,1.04,1,1,1.04,1.03,2.302,-0.167,0.615,0.044,-0.635,1.617,-0.912,-0.543,5.484,1.025,0.079,-0.019,-0.157,0.022,-0.641,0.705,0.577,-0.974,0.636,1.443,0.5458864350760146,0.01555634918610404,1.571898374577695,0.10465180361560904,0.00424264068711928,0.6448813844421314,1.0528819971867691,0.30476302269140193,3.4280536751923822,0.295570634535977
4,E07,sample,CDT1,-0.65,1.97,-6.29,-11.46,7.08,-1.86,-2.22,-0.47,2.85,5.21,156.286983408511,145.404943902964,355,148,58.0253521126761,51.7398648648649,0.546433516907487,0.58256619414329,28.8845070422535,16.2297297297297,151.026445678743,162.483575754651,397,505,53.8954659949622,43.0168316831683,0.536389660916306,0.557819568116435,26.5264483627204,21.8138613861386,1.25,0.873,0.455,0.632,1,0.971,1.05,1.13,0.858,0.511,1.24,0.953,0.422,0.661,0.915,1.14,1.06,1.05,0.805,0.689,7.704,-2.721,-2.344,-0.284,1.329,-0.031,3.017,4.585,-4.217,-9.911,6.448,-0.999,-2.105,-0.647,-2.623,3.98,2.683,5.836,-8.364,-13.01,0.1689985207035848,0.25667976157071676,0.8881261171703032,1.217637877203235,2.794485999249236,2.8362052993392424,0.23617366491630692,0.8845905832643711,2.9323718215806136,2.19132391489711
2,B06,sample,DNMT3B,-0.67,-0.21,0.06,-2.95,0.14,0.43,-0.04,-1.82,0.1,-0.42,122.216164672659,186.418293608966,806,264,57.2574441687345,51.8276515151515,0.521450644116584,0.506675916074061,33.9888337468983,31.094696969697,122.898949568807,167.044985962091,789,799,58.4759188846641,36.7659574468085,0.50505673367132,0.532694130115124,32.1191381495564,30.8448060075094,0.996,1.06,1,0.682,0.998,1,1,0.993,0.951,0.962,1.01,1.01,0.991,0.92,0.986,1,1,0.997,0.985,0.971,0.012,0.602,-0.013,-2.379,-0.664,-0.353,-0.025,0.064,0.145,-2.289,0.267,0.251,-0.06,-1.256,-0.686,-0.063,0.225,-0.91,-0.033,-3.621,0.03323401871576773,0.7940809152724928,0.18031222920256965,0.24819448019647816,0.01555634918610406,0.2050609665440988,0.1767766952966369,0.6887220048756973,0.12586500705120546,0.9418662325404812
4,K10,sample,ORC2,-0.69,-0.74,2.58,1.62,0.4,-0.39,1.21,3.23,-0.22,-0.35,127.74881753209,169.958018409675,831,589,56.4699157641396,48.1943972835314,0.516862804569567,0.512034581491751,38.0782190132371,33.2835314091681,124.304880635169,165.632131241834,1126,951,58.7837477797513,34.5509989484753,0.510345902732427,0.537713742762502,34.7380106571936,32.4490010515247,1.02,1.02,1.06,2.52,0.977,0.905,0.997,0.994,1.13,1.05,1.02,0.972,1.2,1.24,0.998,0.913,1.01,1.01,1.05,1.02,0.352,0.093,0.618,4.985,-0.921,-0.691,-0.849,-0.792,2.696,1.738,0.448,-0.882,1.797,1.473,-0.45,-0.78,0.408,0.083,2.462,1.511,0.8336788950189394,2.483359015527155,0.06788225099390859,0.6894291116568838,0.3330472939388639,0.06293250352560278,0.8888332239514902,0.6187184335382291,0.16546298679765212,0.16051323932934636
4,D20,sample,GNL3,-0.74,-1.23,-2.95,-2.13,0.11,0,-2,-0.76,4.52,2.78,120.421995606271,179.744796595655,352,168,56.5411931818182,46.1458333333333,0.551661124827464,0.559153106417726,28.2130681818182,27.9345238095238,124.231927724052,183.457517426897,876,553,58.8892694063927,35.621157323689,0.528617892542433,0.549098165310291,29.7305936073059,29.2061482820977,0.966,1.08,0.451,0.718,0.978,0.866,1.06,1.09,0.838,0.88,1.02,1.08,0.931,0.724,1,0.941,1.04,1.03,0.902,0.922,0,0,-3.99,-1.453,-1.233,-1.742,5.563,2.321,-2.595,-1.645,0.214,0,0,-0.057,-0.239,-0.708,3.472,3.235,-3.298,-2.616,2.821356056934325,0.9871210665364204,0.15132085117392116,0,0.7028641404994284,0.7311484117468902,1.4785602794610708,0.6462955980045042,0.4970960671741428,0.6866006845321377
3,E02,sample,SUDS3,-0.75,-0.34,1.29,3.54,0.11,0.56,1.92,0.11,-0.58,0.59,117.450289078699,184.044156197018,1084,466,54.080258302583,52.4216738197425,0.528630054780368,0.508029695553011,38.4188191881919,34.6523605150215,121.494851860603,171.948402165492,904,880,59.5094026548673,37.9125,0.496511806856613,0.538659808102639,32.5033185840708,33.4704545454545,0.942,1.03,1.39,1.21,0.949,1,1.01,0.996,1.06,1.06,0.993,1.01,1.03,1.13,0.997,1.01,0.985,1.01,0.984,1.07,-0.403,0.678,2.691,0.115,-1.511,-0.679,0.236,0.023,2.461,2.614,0.632,0.447,1.155,0.11,0.016,0,-1.405,1.154,0.125,4.458,1.086116015902537,0.00353553390593274,0.7318555185280767,0.1633416664540925,1.079752054871858,0.4801255044256658,1.1603622279271244,0.7997377695219852,1.651801440851775,1.3039049045079938
4,K14,sample,ZNF618,-0.77,-2.54,0.44,0.32,-0.86,-2.11,1.39,1.21,-0.33,0.7,124.129629161968,149.211502402318,882,248,57.8304988662132,52.9596774193548,0.516868010654488,0.511331915940505,36.4149659863946,33.133064516129,120.781110064791,157.079429578055,1160,1004,58.3715517241379,31.2440239043825,0.499829953117393,0.542851453944979,32.8905172413793,31.9252988047809,0.996,0.896,1.13,1.06,1,0.994,0.997,0.992,1.08,1.04,0.993,0.922,1.23,1.31,0.991,0.825,0.985,1.02,0.998,1.01,-1.026,-1.739,0.912,0.225,-0.111,-0.353,-0.257,-0.59,0.87,0.646,-0.685,-2.477,1.868,2.196,-1.42,-4.721,-0.412,1.989,0,0,0.6759940828143395,1.3937074657186852,0.24112341238461268,0.521844804515672,0.9256027765731908,3.0886424202228397,0.10960155108391484,1.823628388680106,0.6151828996322963,0.4567909806465097
2,D16,sample,SAP18,-0.96,-2.7,-0.08,-1.14,0.57,0.51,-0.53,-0.9,0.73,2.02,125.878911770749,190.187065717554,584,308,55.7559931506849,44.6623376623377,0.528468272868349,0.530882865643795,34.7380136986301,31.6785714285714,123.3351179698,170.495169264442,682,782,58.4780058651026,33.6445012787724,0.503256560275475,0.54129857773114,32.0307917888563,31.0588235294118,1.03,1.09,0.725,0.796,0.972,0.863,1.01,1.04,0.972,0.98,1.02,1.03,0.856,0.9,0.986,0.917,0.996,1.01,0.982,0.978,1.014,0.934,-1.27,-0.758,-1.202,-3.189,1.478,3.478,-0.017,-1.055,0.125,0.093,0.211,-1.051,-0.714,-2.212,-0.025,0.566,-0.152,-1.231,1.0472251429372768,0.20718228688765836,0.6286179284748408,0.5946768029778865,0.3450681092190352,0.6908433252192568,1.062781492123381,2.059094946815226,0.09545941546018392,0.12445079348883248
4,L19,sample,NCL,-0.98,-3.07,-3.45,-1.71,-0.09,0.24,-1.44,-0.14,3.72,1.8,122.415356453345,181.378106725029,467,275,56.0192719486081,44.1527272727273,0.553819961791696,0.537203267837187,31.1177730192719,29.4981818181818,123.404198139416,173.040424980663,775,615,57.4496774193548,33.9853658536585,0.523851617372621,0.543263974255774,29.8141935483871,30.1934959349594,0.982,1.09,0.598,1.18,0.969,0.829,1.07,1.04,0.925,0.929,1.01,1.02,0.824,0.805,0.975,0.898,1.03,1.02,0.905,0.953,-0.184,0.815,-1.906,-0.28,-1.091,-3.116,4.915,1.41,-3.772,-1.703,0,-0.342,-0.966,0,-0.868,-3.034,2.528,2.187,-3.127,-1.722,0.6646803743153546,0.19798989873223333,0.13010764773832473,0.8181225458328355,0.15768481220460007,0.05798275605729711,1.687863886692289,0.5494219689819474,0.4560838738653232,0.01343502884254433
3,E08,sample,ARID3C,-1.06,-0.71,-0.21,-4.14,1.5,4.42,-1.75,-3.1,0.76,3.5,134.076558702498,212.333192001733,492,153,55.6666666666667,48.983660130719,0.531437017810295,0.553970450794581,37.1686991869919,28.2679738562091,123.1721668789,189.187482132881,778,533,59.4787917737789,37.2288930581614,0.501793528650694,0.53721210023613,32.3354755784062,29.9906191369606,1.07,1.19,0.63,0.397,0.977,0.935,1.01,1.09,1.03,0.866,1.01,1.12,0.883,0.687,0.996,0.997,0.995,1.01,0.979,0.956,3.001,5.15,-3.003,-2.838,-1.372,-1.586,1.529,6.174,0.651,-5.819,0,3.693,-0.494,-3.364,-0.744,0.171,0,0.832,-1.078,-2.465,1.7741309139970478,0.37193816690412385,2.122027450340829,1.0302545801888,0.44406305858515194,1.2423866145447642,1.0811662684342311,3.777364425098537,1.2225876246715408,2.3716361440996803
4,O19,sample,NPM3,-1.14,-0.93,-0.66,-3.14,0.23,-1.67,0.09,-2.22,1.03,2.09,126.694632101058,142.247918772777,641,90,53.5195007800312,48.5222222222222,0.534580348390312,0.556726332721027,36.1934477379095,25.5444444444444,118.803020628085,172.619563323665,1094,717,57.014168190128,37.5955369595537,0.516915149966802,0.53384799083312,32.4250457038391,31.744769874477,1.02,0.854,0.821,0.385,0.926,0.911,1.03,1.08,1.08,0.805,0.977,1.01,1.16,0.938,0.968,0.993,1.02,1,0.984,1,0.83,-3.379,-0.811,-3.87,-2.27,-1.409,1.267,3.973,0.115,-5.483,-0.372,0.038,0.983,-0.579,0,-0.443,0.788,0.201,-1.443,-0.803,1.2685495654486665,2.3270884168849277,0.8499423509862302,2.416183871314433,1.605132393293463,0.683065150626205,0.33870414818835615,2.667206778635657,1.101672365088641,3.309259735953042
3,O10,sample,WAPL,-1.27,1.37,4.74,4.84,-0.34,1.62,0.22,0.62,0.23,-2.3,121.622783747586,190.264642410161,758,388,52.5,55.909793814433,0.538052702415178,0.500914724767161,45.4828496042216,35.75,124.030272580834,175.897919999364,813,728,59.8646986469865,38.3413461538462,0.502723606378912,0.520204894438807,36.6629766297663,34.3214285714286,0.975,1.07,0.971,1.01,0.921,1.07,1.03,0.982,1.26,1.09,1.01,1.04,0.923,0.938,1,1.03,0.997,0.976,1.11,1.09,-1.149,2.565,-0.237,1.647,-2.559,1.779,1.267,-1.832,5.86,4.638,0.461,0.665,0.686,-0.4,0.013,0.959,-0.798,-2.778,3.611,5.041,0.6526595590351834,1.4474475810888627,1.1384419177103415,1.3435028842544403,1.8186786412118003,0.5798275605729689,1.4601755031502206,0.668923015002474,1.5902831508885455,0.284964032818179
1,B02,sample,SCMH1,-1.6,-3.47,-0.18,-1.9,0.53,-1.17,-0.03,1.9,-3.33,-4.24,121.082061725925,165.563711761557,1072,705,59.0452425373134,46.9276595744681,0.514263314282953,0.504587505371802,31.9757462686567,32.9574468085106,108.46977983251,161.590308526723,37,1026,50.6081081081081,33.3050682261209,0.433977787101432,0.501797116813801,28.5405405405405,29.7651072124756,0.988,0.916,1.29,2.04,1,0.882,1.01,0.99,0.972,1.02,0.948,0.956,0.106,1.24,0.857,0.899,0.864,0.936,0.917,0.943,0.992,-0.766,1.574,2.926,0.561,-3.682,0.066,0.037,0.837,-0.093,0.072,-1.574,-1.642,0.864,-3.758,-3.262,-6.73,-8.513,-1.19,-3.705,2.2740554082959368,1.458054182806661,0.6505382386916237,0.5713422791987305,3.053994187944699,0.2969848480983499,4.805497684943777,6.045762979144981,1.4333054454651315,2.55406969364581
1,F16,sample,DPY30,-1.61,0.03,2.7,1.73,-0.47,-0.12,0.16,0.6,0.78,-0.85,132.231081564441,183.966281409477,959,457,57.492700729927,53.4091903719912,0.509375087931504,0.503201028151511,36.8571428571429,34.1247264770241,112.321969638722,172.547780488138,233,761,56.6931330472103,38.4264126149803,0.509084230581956,0.533746010142549,33.7381974248927,31.7056504599212,1.08,1.02,1.15,1.32,0.974,1,0.996,0.987,1.12,1.06,0.982,1.02,0.67,0.922,0.96,1.04,1.01,0.995,1.08,1,0.655,0.021,1.287,1.157,-2.115,0.025,0.074,-1.522,3.727,2.355,-1.601,-0.266,-0.958,0.052,-1.103,0.039,1.48,-0.172,1.68,1.098,1.587454723763799,0.781352993211135,1.5952328983568511,0.20293964620053911,0.7155920625607862,0.00989949493661166,0.9941921343482858,0.9545941546018392,1.4474475810888627,0.8888332239514902
4,D11,sample,PPP1R12A,-1.63,-0.34,-2.87,-1.14,-0.7,0.77,-2.41,-0.39,5.74,0.33,117.958089868651,172.234795053492,441,229,55.8321995464853,49.7510917030568,0.555861823660993,0.522953058989021,29.124716553288,28.7860262008734,117.20800178304,174.960039094391,496,746,55.2086693548387,37.2319034852547,0.549261371882569,0.533603725106418,30.6088709677419,31.8150134048257,0.946,1.03,0.565,0.979,0.966,0.934,1.07,1.01,0.865,0.907,0.964,1.03,0.527,0.976,0.937,0.984,1.08,1,0.929,1,-0.313,1.198,-2.248,-0.882,-0.874,-0.506,5.731,0.721,-3.161,-2.254,-1.087,0.335,-2.565,0.099,-2.376,-0.169,5.744,-0.06,-2.584,-0.029,0.22415284963613535,0.6936717523440031,0.5473006486383878,0.6102331521639904,1.0620743853421943,0.2382949852598665,0.00919238815542504,0.5522503961066936,0.4080006127446379,1.5733125881400682
3,F07,sample,MEAF6,-1.89,-2.72,1.77,0.15,0.04,-2.15,1.1,1.69,0.25,0,130.310131981566,169.354435198615,810,537,54.8358024691358,48.3184357541899,0.52318249709047,0.509857223910175,40.1493827160494,33.2234636871508,116.114877104078,167.086975880052,1061,884,57.3524976437323,32.7138009049774,0.510052340987113,0.537033870922191,34.1979264844486,30.5294117647059,1.04,0.952,1.04,1.39,0.962,0.922,0.997,1,1.11,1.02,0.949,0.986,1.2,1.14,0.961,0.876,1.01,1.01,1.04,0.973,1.214,-2.699,1.08,1.912,-1.627,-1.843,-0.443,-0.713,1.818,0.667,-1.144,-1.606,1.122,1.478,-2.15,-3.592,0.948,0.713,1.714,-0.367,0.02969848480983502,0.3068843430349616,1.6673577900378789,0.7728677118368963,0.3698168465605643,1.2367297602952716,0.9835855326304876,1.0083342699720168,0.07353910524340102,0.7311484117468902
1,J16,sample,TOP2A,-2.01,-3.11,7.57,-6.32,6.23,-1.15,-0.66,-1.74,6.25,7.86,151.365346120549,168.386612624425,496,167,56.1421370967742,43.0119760479042,0.552781748799458,0.588488556590414,41.5907258064516,24.2694610778443,148.515546462601,175.571726786417,417,486,56.9172661870504,35.570987654321,0.546666367064432,0.570381554896131,39.0863309352518,27.6440329218107,1.23,0.932,0.595,0.483,0.951,0.809,1.08,1.15,1.26,0.754,1.3,1.04,1.2,0.589,0.964,0.96,1.09,1.06,1.26,0.876,7.39,-2.434,-1.707,-0.964,-2.98,-4.714,7.804,7.321,9.225,-6.033,5.076,0.133,0.384,-2.513,-1.037,-1.513,4.702,8.406,5.911,-6.611,1.4785602794610708,1.095308404057962,1.636245091665671,1.8151431073058677,1.3739084758454618,2.2634488065781393,2.1934452352406706,0.7672108575874046,2.3433518728522187,0.4087077195258241
4,M09,sample,MAD2L1,-2.08,-0.07,-4.32,-1.5,3,0.1,-3.12,-1.02,4.62,0.25,131.859434683479,163.6386290204,474,169,52.4177215189873,51.2810650887574,0.559451742143585,0.525615550114521,31.1898734177215,31.1775147928994,139.169681886247,169.362197951484,549,708,56.1967213114754,36.899011299435,0.532709265018079,0.533490004519325,30.752276867031,30.7118644067797,1.06,0.983,0.607,0.722,0.907,0.963,1.08,1.02,0.927,0.982,1.14,0.994,0.583,0.927,0.954,0.975,1.05,1,0.933,0.969,1.842,0.059,-2.607,-0.937,-2.221,-0.317,5.439,0.49,-4.93,-0.9,4.165,0.132,-3.632,-1.094,-1.933,0.179,3.805,0,-3.708,-2.097,0.7247844507162112,0.11101576464628798,1.64260905269635,0.05161879502661797,0.20364675298172571,0.35072496346852755,1.1554124804588186,0.3464823227814083,0.8640844866099607,0.8464068170802973
2,G15,sample,SPOUT1,-2.12,0.1,-1.56,-4.02,-0.84,2.26,-0.96,-2.8,1.51,3.85,120.197195090356,188.313919685166,629,161,55.7901430842607,49.2298136645963,0.532732178738789,0.550417367873462,35.1558028616852,28.223602484472,118.716438709882,176.123611613759,575,652,57.5982608695652,37.5889570552147,0.501493959947338,0.540777098810004,29.704347826087,30.271472392638,0.98,1.08,0.781,0.416,0.972,0.952,1.02,1.08,0.984,0.873,0.979,1.06,0.722,0.751,0.971,1.02,0.993,1.01,0.911,0.953,-0.889,1.989,-1.123,-2.87,-1.685,-0.129,2.885,6.113,-0.495,-4.346,-0.784,2.528,-0.806,-2.729,-2.551,0.32,0.125,1.593,-2.622,-3.685,0.22415284963613552,0.0997020561473032,0.07424621202458748,0.381130555059549,0.6123544725075503,0.31749094475275985,1.951614716074871,3.1961226509631953,1.5040161235837866,0.4673975823643079
2,F15,sample,RTF1,-2.29,0.56,-2.74,-2.71,-2.38,4.15,-0.89,-2.84,6.06,2.51,113.412655398932,218.167071923458,541,166,53.9260628465804,49.566265060241,0.559186573486885,0.546674147525723,31.8706099815157,30.289156626506,118.977698943095,181.464008351276,670,603,57.8298507462687,38.650912106136,0.532012550332363,0.52896797328278,30.565671641791,29.7694859038143,0.925,1.25,0.672,0.429,0.94,0.958,1.07,1.07,0.892,0.937,0.981,1.1,0.841,0.694,0.975,1.05,1.05,0.99,0.937,0.937,-3.627,4.876,-1.672,-2.84,-2.804,-0.26,6.794,5.992,-3.296,-1.579,-1.138,3.422,-0.11,-2.843,-1.785,1.375,5.32,-0.975,-2.177,-3.85,1.1045007922133872,0.00212132034355972,1.7599887783733168,1.0281332598452402,0.7205418100290919,1.1561195872400052,1.0422753954689703,4.926412944526676,0.7912524881477465,1.6058395000746497
4,B13,sample,SGO1,-2.49,-1.15,-0.14,-13.28,1.85,-7.97,-1.93,-1.7,2.53,9.41,135.666436842453,101.560753344547,381,82,51.3753280839895,44.8292682926829,0.544989643990395,0.590803757327667,33.5879265091864,18.5609756097561,131.327526460201,118.440905713615,588,488,57.844387755102,40.9231557377049,0.529495875992885,0.585920972450037,31.7159863945578,19.0266393442623,1.09,0.61,0.488,0.35,0.889,0.841,1.05,1.15,0.998,0.585,1.08,0.695,0.625,0.639,0.982,1.08,1.04,1.1,0.963,0.601,2.52,-7.579,-2.191,-1.016,-4.972,-2.296,3.356,5.976,1.061,-8.925,1.174,-8.363,-1.662,-2.377,0,0,1.711,12.841,-1.342,-17.64,0.3740594872476835,0.962372329194891,0.9517657274770932,0.5543717164502531,3.5157349160595146,1.623517169604313,1.1631906550518705,4.854288052845648,1.6991775951912738,6.162435598040761
4,M17,sample,NCAPG,-2.51,-1.16,3.04,0.06,-0.61,0.13,0.02,-0.01,2.21,0.84,126.238104906429,161.920091165984,785,223,52.0770700636943,47.7511210762332,0.538662725511387,0.538725583421812,41.4853503184713,30.8609865470852,114.826544019316,173.011522169584,1045,738,56.744019138756,37.9647696476965,0.516536018232868,0.530581990872191,34.3473684210526,31.5582655826558,1.01,0.972,1.01,0.953,0.901,0.896,1.04,1.05,1.23,0.972,0.944,1.02,1.11,0.966,0.963,1,1.02,0.998,1.04,0.996,0.231,0,-0.048,0,-2.964,-1.665,2.26,1.686,3.752,0.057,-1.454,0.255,0.092,-0.011,-2.06,-0.664,2.151,0,2.336,0.056,0.09899494936611664,0.00777817459305202,1.1914749262993325,0.1803122292025696,0.6392245301926389,0.707813887967734,0.07707463914933367,1.192182033080519,1.0012632021601513,7.071067811865482e-4
1,F05,sample,STAG2,-2.53,-1.18,-1.16,1.44,-2.66,-0.55,1.2,2.22,-0.45,-1.8,118.098777390564,168.01041310969,1218,466,57.4868637110016,51.631974248927,0.513937802969601,0.484800480530845,33.8357963875205,31.744635193133,105.713835462996,168.919573428849,236,1009,55.4237288135593,37.1838453914767,0.482956979557819,0.537275864613181,27.0084745762712,32.7106045589693,0.963,0.93,1.46,1.35,0.974,0.971,1,0.951,1.03,0.987,0.924,0.999,0.678,1.22,0.939,1,0.962,1,0.868,1.04,-2.819,-0.693,2.46,2.021,-2.291,-1.109,0.751,-3.605,0.674,0.225,-2.509,-0.414,-0.062,2.412,-2.774,-1.25,-1.655,-0.001,-2.989,2.657,1.7833233021524728,0.2764787514439401,0.21920310216782976,0.19728279195104673,0.3415325753131025,0.0997020561473032,1.7012989155348333,2.5484128393963172,2.5901321394863235,1.7196836918456837
4,J15,sample,SENP6,-2.55,3.35,2.25,-7.02,1.48,2.35,0.18,-0.22,2,-3.62,130.272394549638,199.703973147236,582,210,50.8668384879725,58.2190476190476,0.544935428154628,0.483229186488948,38.8969072164948,22.9619047619048,128.399088761317,185.757454810593,1004,609,58.6558764940239,49.4753694581281,0.511126840845801,0.502562861083158,33.2599601593625,25.3415435139573,1.04,1.2,0.745,0.897,0.88,1.09,1.05,0.938,1.16,0.724,1.06,1.09,1.07,0.797,0.996,1.31,1.01,0.945,1.01,0.8,1.637,2.762,-0.447,-0.128,-4.565,1.706,3.843,-2.779,3.309,-6.27,1.332,1.944,0.8,-0.315,-0.531,4.984,0.152,-4.452,1.182,-7.777,0.8817621561396248,0.1322289680818844,0.21566756826189695,0.5784133470105959,2.852468755306533,2.317896028729503,2.609931129359547,1.182989644925094,1.5040161235837868,1.0656099192481276
3,F11,sample,POLR2K,-2.57,-1.62,-1.24,-1.72,0.5,0.2,-2.32,-1.02,1.38,1.95,125.973577918366,184.363096575871,534,322,53.2453183520599,48.0791925465838,0.533696480007776,0.530103368217437,34.5205992509363,31.4844720496894,123.35491159843,169.404747283269,667,801,57.051724137931,33.6647940074906,0.505977559660007,0.537709993133032,31.4992503748126,30.1023720349563,1.01,1.04,0.684,0.835,0.934,0.918,1.02,1.04,0.956,0.964,1.01,0.999,0.757,1.03,0.956,0.901,1,1.01,0.953,0.959,0.017,0.306,-2.562,-1.746,-3.202,-1.798,2.715,3.612,-1.25,-2.239,0.989,0.091,-2.077,-0.286,-1.932,-1.444,0.05,0.285,-1.23,-1.209,0.3429467888754755,1.0323759005323594,0.6873077913133242,0.1520279579551077,0.8980256121069153,0.2503158005400379,1.884439571862149,2.3525442610076435,0.01414213562373096,0.7283199846221438
